Dyad,Player,Stage,Round,Object,Label
40966-98179,409668631486306,2,9,C3.jpg,A
40966-98179,981795797811418,2,9,A6.jpg,A
40966-98179,981795797811418,2,9,C19.jpg,C
40966-98179,981795797811418,2,9,D21.jpg,D
40966-98179,981795797811418,2,9,C22.jpg,A
40966-98179,981795797811418,2,9,C3.jpg,A
40966-98179,981795797811418,2,10,C20.jpg,C
40966-98179,981795797811418,2,10,B14.jpg,D
40966-98179,981795797811418,2,10,A21.jpg,A
40966-98179,981795797811418,2,10,C18.jpg,C
40966-98179,981795797811418,2,10,A23.jpg,A
40966-98179,409668631486306,2,10,C20.jpg,C
40966-98179,409668631486306,2,10,B14.jpg,D
40966-98179,409668631486306,2,10,A21.jpg,A
40966-98179,409668631486306,2,10,C18.jpg,C
40966-98179,409668631486306,2,10,A23.jpg,C
40966-98179,981795797811418,2,11,D10.jpg,D
40966-98179,981795797811418,2,11,D6.jpg,D
40966-98179,981795797811418,2,11,D12.jpg,B
40966-98179,981795797811418,2,11,D22.jpg,D
40966-98179,981795797811418,2,11,D24.jpg,D
40966-98179,409668631486306,2,11,D10.jpg,D
40966-98179,409668631486306,2,11,D6.jpg,D
40966-98179,409668631486306,2,11,D12.jpg,D
40966-98179,409668631486306,2,11,D22.jpg,D
40966-98179,409668631486306,2,11,D24.jpg,B
40966-98179,409668631486306,2,12,C24.jpg,A
40966-98179,409668631486306,2,12,A3.jpg,C
40966-98179,409668631486306,2,12,B9.jpg,D
40966-98179,409668631486306,2,12,A9.jpg,A
40966-98179,409668631486306,2,12,B20.jpg,B
40966-98179,981795797811418,2,12,C24.jpg,A
40966-98179,981795797811418,2,12,A3.jpg,A
40966-98179,981795797811418,2,12,B9.jpg,B
40966-98179,981795797811418,2,12,A9.jpg,C
40966-98179,981795797811418,2,12,B20.jpg,D
40966-98179,409668631486306,2,13,D22.jpg,D
40966-98179,409668631486306,2,13,D20.jpg,D
40966-98179,409668631486306,2,13,B3.jpg,B
40966-98179,409668631486306,2,13,B2.jpg,D
40966-98179,409668631486306,2,13,A22.jpg,A
40966-98179,981795797811418,2,13,D22.jpg,D
40966-98179,981795797811418,2,13,D20.jpg,D
40966-98179,981795797811418,2,13,B3.jpg,B
40966-98179,981795797811418,2,13,B2.jpg,B
40966-98179,981795797811418,2,13,A22.jpg,A
40966-98179,409668631486306,2,14,C21.jpg,A
40966-98179,409668631486306,2,14,C7.jpg,C
40966-98179,409668631486306,2,14,B24.jpg,D
40966-98179,409668631486306,2,14,D12.jpg,D
40966-98179,409668631486306,2,14,A10.jpg,A
40966-98179,981795797811418,2,14,C21.jpg,A
40966-98179,981795797811418,2,14,C7.jpg,A
40966-98179,981795797811418,2,14,B24.jpg,D
40966-98179,981795797811418,2,14,D12.jpg,D
40966-98179,981795797811418,2,14,A10.jpg,A
40966-98179,409668631486306,2,15,B14.jpg,D
40966-98179,409668631486306,2,15,A3.jpg,A
40966-98179,409668631486306,2,15,C17.jpg,A
40966-98179,409668631486306,2,15,C7.jpg,C
40966-98179,409668631486306,2,15,A21.jpg,A
40966-98179,981795797811418,2,15,B14.jpg,B
40966-98179,981795797811418,2,15,A3.jpg,C
40966-98179,981795797811418,2,15,C17.jpg,C
40966-98179,981795797811418,2,15,C7.jpg,A
40966-98179,981795797811418,2,15,A21.jpg,A
40966-98179,409668631486306,2,16,B17.jpg,D
40966-98179,409668631486306,2,16,C5.jpg,A
40966-98179,409668631486306,2,16,C8.jpg,C
40966-98179,409668631486306,2,16,B10.jpg,B
40966-98179,409668631486306,2,16,D18.jpg,D
40966-98179,981795797811418,2,16,B17.jpg,B
40966-98179,981795797811418,2,16,C5.jpg,C
40966-98179,981795797811418,2,16,C8.jpg,A
40966-98179,981795797811418,2,16,B10.jpg,B
40966-98179,981795797811418,2,16,D18.jpg,D
40966-98179,409668631486306,2,17,B7.jpg,D
40966-98179,409668631486306,2,17,C10.jpg,A
40966-98179,409668631486306,2,17,C5.jpg,A
40966-98179,409668631486306,2,17,A17.jpg,C
40966-98179,409668631486306,2,17,A10.jpg,A
40966-98179,981795797811418,2,17,B7.jpg,D
40966-98179,981795797811418,2,17,C10.jpg,A
40966-98179,981795797811418,2,17,C5.jpg,C
40966-98179,981795797811418,2,17,A17.jpg,A
40966-98179,981795797811418,2,17,A10.jpg,A
40966-98179,981795797811418,2,18,A7.jpg,C
40966-98179,981795797811418,2,18,A15.jpg,C
40966-98179,981795797811418,2,18,D21.jpg,D
40966-98179,981795797811418,2,18,A8.jpg,A
40966-98179,981795797811418,2,18,B4.jpg,B
40966-98179,409668631486306,2,18,A7.jpg,A
40966-98179,409668631486306,2,18,A15.jpg,C
40966-98179,409668631486306,2,18,D21.jpg,D
40966-98179,409668631486306,2,18,A8.jpg,A
40966-98179,409668631486306,2,18,B4.jpg,B
40966-98179,409668631486306,2,19,B10.jpg,D
40966-98179,409668631486306,2,19,B13.jpg,B
40966-98179,409668631486306,2,19,C19.jpg,C
40966-98179,409668631486306,2,19,D11.jpg,B
40966-98179,409668631486306,2,19,C21.jpg,A
40966-98179,981795797811418,2,19,B10.jpg,B
40966-98179,981795797811418,2,19,B13.jpg,B
40966-98179,981795797811418,2,19,C19.jpg,A
40966-98179,981795797811418,2,19,D11.jpg,D
40966-98179,981795797811418,2,19,C21.jpg,C
40966-98179,981795797811418,2,20,B10.jpg,B
40966-98179,981795797811418,2,20,C9.jpg,C
40966-98179,981795797811418,2,20,B20.jpg,B
40966-98179,981795797811418,2,20,B2.jpg,B
40966-98179,981795797811418,2,20,B19.jpg,B
40966-98179,409668631486306,2,20,B10.jpg,B
40966-98179,409668631486306,2,20,C9.jpg,C
40966-98179,409668631486306,2,20,B20.jpg,D
40966-98179,409668631486306,2,20,B2.jpg,B
40966-98179,409668631486306,2,20,B19.jpg,B
40966-98179,409668631486306,2,21,A16.jpg,C
40966-98179,409668631486306,2,21,A4.jpg,A
40966-98179,409668631486306,2,21,D18.jpg,D
40966-98179,409668631486306,2,21,B15.jpg,D
40966-98179,409668631486306,2,21,A5.jpg,A
40966-98179,981795797811418,2,21,A16.jpg,A
40966-98179,981795797811418,2,21,A4.jpg,C
40966-98179,981795797811418,2,21,D18.jpg,D
40966-98179,981795797811418,2,21,B15.jpg,B
40966-98179,981795797811418,2,21,A5.jpg,A
40966-98179,409668631486306,2,22,B10.jpg,B
40966-98179,409668631486306,2,22,B5.jpg,B
40966-98179,409668631486306,2,22,A12.jpg,C
40966-98179,409668631486306,2,22,D3.jpg,B
40966-98179,409668631486306,2,22,B20.jpg,D
40966-98179,981795797811418,2,22,B10.jpg,B
40966-98179,981795797811418,2,22,B5.jpg,D
40966-98179,981795797811418,2,22,A12.jpg,C
40966-98179,981795797811418,2,22,D3.jpg,D
40966-98179,981795797811418,2,22,B20.jpg,B
40966-98179,409668631486306,2,23,D1.jpg,B
40966-98179,409668631486306,2,23,D12.jpg,D
40966-98179,409668631486306,2,23,C17.jpg,A
40966-98179,409668631486306,2,23,A12.jpg,A
40966-98179,409668631486306,2,23,A10.jpg,A
40966-98179,981795797811418,2,23,D1.jpg,B
40966-98179,981795797811418,2,23,D12.jpg,D
40966-98179,981795797811418,2,23,C17.jpg,A
40966-98179,981795797811418,2,23,A12.jpg,A
40966-98179,981795797811418,2,23,A10.jpg,A
40966-98179,409668631486306,2,24,C21.jpg,A
40966-98179,409668631486306,2,24,D19.jpg,B
40966-98179,409668631486306,2,24,A15.jpg,A
40966-98179,409668631486306,2,24,B12.jpg,D
40966-98179,409668631486306,2,24,A5.jpg,A
40966-98179,981795797811418,2,24,C21.jpg,C
40966-98179,981795797811418,2,24,D19.jpg,D
40966-98179,981795797811418,2,24,A15.jpg,C
40966-98179,981795797811418,2,24,B12.jpg,B
40966-98179,981795797811418,2,24,A5.jpg,A
40966-98179,409668631486306,2,25,C9.jpg,A
40966-98179,409668631486306,2,25,A3.jpg,C
40966-98179,409668631486306,2,25,C13.jpg,C
40966-98179,409668631486306,2,25,A8.jpg,C
40966-98179,409668631486306,2,25,B2.jpg,B
40966-98179,981795797811418,2,25,C9.jpg,C
40966-98179,981795797811418,2,25,A3.jpg,C
40966-98179,981795797811418,2,25,C13.jpg,C
40966-98179,981795797811418,2,25,A8.jpg,A
40966-98179,981795797811418,2,25,B2.jpg,B
65341-70195,653417087265915,1,1,A11.jpg,A
65341-70195,653417087265915,1,1,C7.jpg,A
65341-70195,653417087265915,1,1,A9.jpg,A
65341-70195,653417087265915,1,1,A8.jpg,C
65341-70195,653417087265915,1,1,A24.jpg,A
65341-70195,701956199806898,1,1,D22.jpg,B
65341-70195,701956199806898,1,1,B2.jpg,D
65341-70195,701956199806898,1,1,D18.jpg,D
65341-70195,701956199806898,1,1,D7.jpg,B
65341-70195,701956199806898,1,1,D21.jpg,B
65341-70195,653417087265915,1,2,A23.jpg,A
65341-70195,653417087265915,1,2,A19.jpg,C
65341-70195,653417087265915,1,2,A16.jpg,C
65341-70195,653417087265915,1,2,A15.jpg,A
65341-70195,653417087265915,1,2,C22.jpg,A
65341-70195,701956199806898,1,2,D20.jpg,B
65341-70195,701956199806898,1,2,B7.jpg,B
65341-70195,701956199806898,1,2,B20.jpg,B
65341-70195,701956199806898,1,2,B10.jpg,D
65341-70195,701956199806898,1,2,D7.jpg,D
65341-70195,653417087265915,1,3,A12.jpg,A
65341-70195,653417087265915,1,3,A4.jpg,A
65341-70195,653417087265915,1,3,C14.jpg,C
65341-70195,653417087265915,1,3,A7.jpg,A
65341-70195,653417087265915,1,3,A20.jpg,A
65341-70195,701956199806898,1,3,D19.jpg,B
65341-70195,701956199806898,1,3,B3.jpg,B
65341-70195,701956199806898,1,3,B8.jpg,D
65341-70195,701956199806898,1,3,B22.jpg,D
65341-70195,701956199806898,1,3,B4.jpg,D
65341-70195,701956199806898,1,4,D10.jpg,B
65341-70195,701956199806898,1,4,D7.jpg,D
65341-70195,701956199806898,1,4,B6.jpg,B
65341-70195,701956199806898,1,4,D5.jpg,D
65341-70195,701956199806898,1,4,B19.jpg,B
65341-70195,653417087265915,1,4,C16.jpg,C
65341-70195,653417087265915,1,4,A20.jpg,A
65341-70195,653417087265915,1,4,C23.jpg,A
65341-70195,653417087265915,1,4,A24.jpg,C
65341-70195,653417087265915,1,4,C8.jpg,C
65341-70195,653417087265915,1,5,A14.jpg,A
65341-70195,653417087265915,1,5,C23.jpg,A
65341-70195,653417087265915,1,5,A21.jpg,A
65341-70195,653417087265915,1,5,C18.jpg,C
65341-70195,653417087265915,1,5,A5.jpg,C
65341-70195,701956199806898,1,5,D20.jpg,B
65341-70195,701956199806898,1,5,B11.jpg,D
65341-70195,701956199806898,1,5,B16.jpg,D
65341-70195,701956199806898,1,5,B23.jpg,D
65341-70195,701956199806898,1,5,D23.jpg,B
65341-70195,653417087265915,1,6,C20.jpg,A
65341-70195,653417087265915,1,6,C12.jpg,A
65341-70195,653417087265915,1,6,A12.jpg,C
65341-70195,653417087265915,1,6,A17.jpg,A
65341-70195,653417087265915,1,6,C13.jpg,C
65341-70195,701956199806898,1,6,D23.jpg,B
65341-70195,701956199806898,1,6,B16.jpg,D
65341-70195,701956199806898,1,6,B14.jpg,B
65341-70195,701956199806898,1,6,B24.jpg,D
65341-70195,701956199806898,1,6,D19.jpg,D
65341-70195,653417087265915,1,7,C13.jpg,C
65341-70195,653417087265915,1,7,A16.jpg,A
65341-70195,653417087265915,1,7,A22.jpg,A
65341-70195,653417087265915,1,7,C20.jpg,A
65341-70195,653417087265915,1,7,C10.jpg,A
65341-70195,701956199806898,1,7,B18.jpg,B
65341-70195,701956199806898,1,7,D22.jpg,D
65341-70195,701956199806898,1,7,B13.jpg,D
65341-70195,701956199806898,1,7,B7.jpg,B
65341-70195,701956199806898,1,7,B10.jpg,B
65341-70195,701956199806898,1,8,B21.jpg,B
65341-70195,701956199806898,1,8,D16.jpg,D
65341-70195,701956199806898,1,8,B14.jpg,D
65341-70195,701956199806898,1,8,B17.jpg,B
65341-70195,701956199806898,1,8,D8.jpg,D
65341-70195,653417087265915,1,8,A15.jpg,A
65341-70195,653417087265915,1,8,A4.jpg,C
65341-70195,653417087265915,1,8,C2.jpg,A
65341-70195,653417087265915,1,8,A24.jpg,C
65341-70195,653417087265915,1,8,C12.jpg,A
65341-70195,701956199806898,1,9,B18.jpg,B
65341-70195,701956199806898,1,9,B13.jpg,B
65341-70195,701956199806898,1,9,B3.jpg,D
65341-70195,701956199806898,1,9,D16.jpg,D
65341-70195,701956199806898,1,9,D22.jpg,B
65341-70195,653417087265915,1,9,C15.jpg,A
65341-70195,653417087265915,1,9,C21.jpg,A
65341-70195,653417087265915,1,9,C18.jpg,A
65341-70195,653417087265915,1,9,C17.jpg,C
65341-70195,653417087265915,1,9,C23.jpg,C
65341-70195,653417087265915,1,10,A15.jpg,A
65341-70195,653417087265915,1,10,A8.jpg,A
65341-70195,653417087265915,1,10,C17.jpg,A
65341-70195,653417087265915,1,10,A17.jpg,A
65341-70195,653417087265915,1,10,C3.jpg,A
65341-70195,701956199806898,1,10,B12.jpg,D
65341-70195,701956199806898,1,10,D24.jpg,B
65341-70195,701956199806898,1,10,D13.jpg,D
65341-70195,701956199806898,1,10,D9.jpg,B
65341-70195,701956199806898,1,10,B4.jpg,B
65341-70195,653417087265915,1,11,C13.jpg,C
65341-70195,653417087265915,1,11,A6.jpg,A
65341-70195,653417087265915,1,11,A23.jpg,C
65341-70195,653417087265915,1,11,A14.jpg,A
65341-70195,653417087265915,1,11,C20.jpg,C
65341-70195,701956199806898,1,11,B21.jpg,B
65341-70195,701956199806898,1,11,B5.jpg,B
65341-70195,701956199806898,1,11,D19.jpg,B
65341-70195,701956199806898,1,11,B14.jpg,D
65341-70195,701956199806898,1,11,B8.jpg,B
65341-70195,653417087265915,1,12,A5.jpg,A
65341-70195,653417087265915,1,12,C17.jpg,A
65341-70195,653417087265915,1,12,A19.jpg,A
65341-70195,653417087265915,1,12,A14.jpg,C
65341-70195,653417087265915,1,12,A10.jpg,C
65341-70195,701956199806898,1,12,B23.jpg,B
65341-70195,701956199806898,1,12,B3.jpg,B
65341-70195,701956199806898,1,12,B14.jpg,D
65341-70195,701956199806898,1,12,B5.jpg,B
65341-70195,701956199806898,1,12,B17.jpg,B
65341-70195,653417087265915,1,13,C18.jpg,A
65341-70195,653417087265915,1,13,A5.jpg,A
65341-70195,653417087265915,1,13,C3.jpg,C
65341-70195,653417087265915,1,13,A7.jpg,C
65341-70195,653417087265915,1,13,C10.jpg,C
65341-70195,701956199806898,1,13,B2.jpg,B
65341-70195,701956199806898,1,13,B19.jpg,B
65341-70195,701956199806898,1,13,D6.jpg,D
65341-70195,701956199806898,1,13,B5.jpg,B
65341-70195,701956199806898,1,13,B9.jpg,B
65341-70195,653417087265915,1,14,C22.jpg,C
65341-70195,653417087265915,1,14,C21.jpg,A
65341-70195,653417087265915,1,14,A6.jpg,C
65341-70195,653417087265915,1,14,C2.jpg,A
65341-70195,653417087265915,1,14,A2.jpg,A
65341-70195,701956199806898,1,14,B2.jpg,B
65341-70195,701956199806898,1,14,B22.jpg,B
65341-70195,701956199806898,1,14,D13.jpg,D
65341-70195,701956199806898,1,14,D5.jpg,B
65341-70195,701956199806898,1,14,D2.jpg,D
65341-70195,701956199806898,1,15,D21.jpg,B
65341-70195,701956199806898,1,15,B21.jpg,B
65341-70195,701956199806898,1,15,B7.jpg,B
65341-70195,701956199806898,1,15,D2.jpg,D
65341-70195,701956199806898,1,15,D3.jpg,B
65341-70195,653417087265915,1,15,A18.jpg,A
65341-70195,653417087265915,1,15,A22.jpg,A
65341-70195,653417087265915,1,15,A7.jpg,C
65341-70195,653417087265915,1,15,C15.jpg,C
65341-70195,653417087265915,1,15,C13.jpg,C
65341-70195,653417087265915,1,16,A10.jpg,C
65341-70195,653417087265915,1,16,C9.jpg,A
65341-70195,653417087265915,1,16,A24.jpg,A
65341-70195,653417087265915,1,16,A15.jpg,A
65341-70195,653417087265915,1,16,A1.jpg,A
65341-70195,701956199806898,1,16,D17.jpg,B
65341-70195,701956199806898,1,16,D22.jpg,B
65341-70195,701956199806898,1,16,D8.jpg,D
65341-70195,701956199806898,1,16,B10.jpg,B
65341-70195,701956199806898,1,16,D13.jpg,D
65341-70195,653417087265915,1,17,C21.jpg,A
65341-70195,653417087265915,1,17,C20.jpg,C
65341-70195,653417087265915,1,17,A7.jpg,C
65341-70195,653417087265915,1,17,A20.jpg,C
65341-70195,653417087265915,1,17,A18.jpg,A
65341-70195,701956199806898,1,17,D17.jpg,D
65341-70195,701956199806898,1,17,B16.jpg,B
65341-70195,701956199806898,1,17,B21.jpg,B
65341-70195,701956199806898,1,17,B18.jpg,B
65341-70195,701956199806898,1,17,B17.jpg,B
65341-70195,653417087265915,1,18,A17.jpg,A
65341-70195,653417087265915,1,18,A11.jpg,C
65341-70195,653417087265915,1,18,A12.jpg,A
65341-70195,653417087265915,1,18,C14.jpg,C
65341-70195,653417087265915,1,18,A3.jpg,A
65341-70195,701956199806898,1,18,B20.jpg,D
65341-70195,701956199806898,1,18,B24.jpg,D
65341-70195,701956199806898,1,18,D20.jpg,B
65341-70195,701956199806898,1,18,B8.jpg,B
65341-70195,701956199806898,1,18,B7.jpg,B
65341-70195,701956199806898,1,19,B17.jpg,B
65341-70195,701956199806898,1,19,B6.jpg,B
65341-70195,701956199806898,1,19,B8.jpg,B
65341-70195,701956199806898,1,19,D7.jpg,B
65341-70195,701956199806898,1,19,D6.jpg,D
65341-70195,653417087265915,1,19,A1.jpg,A
65341-70195,653417087265915,1,19,A6.jpg,C
65341-70195,653417087265915,1,19,C4.jpg,A
65341-70195,653417087265915,1,19,A19.jpg,A
65341-70195,653417087265915,1,19,C23.jpg,A
65341-70195,653417087265915,1,20,A18.jpg,A
65341-70195,653417087265915,1,20,C22.jpg,A
65341-70195,653417087265915,1,20,C14.jpg,C
65341-70195,653417087265915,1,20,A21.jpg,A
65341-70195,653417087265915,1,20,C23.jpg,A
65341-70195,701956199806898,1,20,B23.jpg,B
65341-70195,701956199806898,1,20,B4.jpg,B
65341-70195,701956199806898,1,20,B24.jpg,D
65341-70195,701956199806898,1,20,B7.jpg,B
65341-70195,701956199806898,1,20,D17.jpg,B
65341-70195,653417087265915,2,1,D17.jpg,A
65341-70195,653417087265915,2,1,D16.jpg,A
65341-70195,653417087265915,2,1,C6.jpg,C
65341-70195,653417087265915,2,1,A2.jpg,D
65341-70195,653417087265915,2,1,B24.jpg,B
65341-70195,701956199806898,2,1,D17.jpg,A
65341-70195,701956199806898,2,1,D16.jpg,C
65341-70195,701956199806898,2,1,C6.jpg,D
65341-70195,701956199806898,2,1,A2.jpg,D
65341-70195,701956199806898,2,1,B24.jpg,Nada
65341-70195,701956199806898,2,2,D9.jpg,B
65341-70195,701956199806898,2,2,B3.jpg,B
65341-70195,701956199806898,2,2,A21.jpg,A
65341-70195,701956199806898,2,2,D6.jpg,B
65341-70195,701956199806898,2,2,A24.jpg,A
65341-70195,653417087265915,2,2,D9.jpg,B
65341-70195,653417087265915,2,2,B3.jpg,B
65341-70195,653417087265915,2,2,A21.jpg,C
65341-70195,653417087265915,2,2,D6.jpg,B
65341-70195,653417087265915,2,2,A24.jpg,A
65341-70195,653417087265915,2,3,D1.jpg,A
65341-70195,653417087265915,2,3,D15.jpg,A
65341-70195,653417087265915,2,3,D22.jpg,B
65341-70195,653417087265915,2,3,B16.jpg,B
65341-70195,653417087265915,2,3,D12.jpg,B
65341-70195,701956199806898,2,3,D1.jpg,C
65341-70195,701956199806898,2,3,D15.jpg,B
65341-70195,701956199806898,2,3,D22.jpg,B
65341-70195,701956199806898,2,3,B16.jpg,C
65341-70195,701956199806898,2,3,D12.jpg,B
65341-70195,653417087265915,2,4,B1.jpg,D
65341-70195,653417087265915,2,4,C6.jpg,A
65341-70195,653417087265915,2,4,D20.jpg,C
65341-70195,653417087265915,2,4,A24.jpg,B
65341-70195,653417087265915,2,4,B6.jpg,C
65341-70195,701956199806898,2,4,B1.jpg,D
65341-70195,701956199806898,2,4,C6.jpg,C
65341-70195,701956199806898,2,4,D20.jpg,B
65341-70195,701956199806898,2,4,A24.jpg,C
65341-70195,701956199806898,2,4,B6.jpg,B
65341-70195,653417087265915,2,5,B7.jpg,A
65341-70195,653417087265915,2,5,B11.jpg,B
65341-70195,653417087265915,2,5,D12.jpg,A
65341-70195,653417087265915,2,5,B5.jpg,A
65341-70195,653417087265915,2,5,B22.jpg,A
65341-70195,701956199806898,2,5,B7.jpg,B
65341-70195,701956199806898,2,5,B11.jpg,D
65341-70195,701956199806898,2,5,D12.jpg,B
65341-70195,701956199806898,2,5,B5.jpg,B
65341-70195,701956199806898,2,5,B22.jpg,B
65341-70195,653417087265915,2,6,C22.jpg,A
65341-70195,653417087265915,2,6,B11.jpg,C
65341-70195,653417087265915,2,6,A8.jpg,B
65341-70195,653417087265915,2,6,C7.jpg,Nada
65341-70195,653417087265915,2,6,D6.jpg,D
65341-70195,701956199806898,2,6,C22.jpg,C
65341-70195,701956199806898,2,6,B11.jpg,B
65341-70195,701956199806898,2,6,A8.jpg,C
65341-70195,701956199806898,2,6,C7.jpg,C
65341-70195,701956199806898,2,6,D6.jpg,D
65341-70195,653417087265915,2,7,D6.jpg,D
65341-70195,653417087265915,2,7,B24.jpg,C
65341-70195,653417087265915,2,7,D12.jpg,D
65341-70195,653417087265915,2,7,D20.jpg,C
65341-70195,653417087265915,2,7,C6.jpg,B
65341-70195,701956199806898,2,7,D6.jpg,D
65341-70195,701956199806898,2,7,B24.jpg,A
65341-70195,701956199806898,2,7,D12.jpg,B
65341-70195,701956199806898,2,7,D20.jpg,B
65341-70195,701956199806898,2,7,C6.jpg,A
65341-70195,701956199806898,2,8,A21.jpg,C
65341-70195,701956199806898,2,8,D23.jpg,A
65341-70195,701956199806898,2,8,B13.jpg,A
65341-70195,701956199806898,2,8,A7.jpg,C
65341-70195,701956199806898,2,8,D13.jpg,D
65341-70195,653417087265915,2,8,A21.jpg,C
65341-70195,653417087265915,2,8,D23.jpg,D
65341-70195,653417087265915,2,8,B13.jpg,Nada
65341-70195,653417087265915,2,8,A7.jpg,Nada
65341-70195,653417087265915,2,8,D13.jpg,D
65341-70195,653417087265915,2,9,A24.jpg,A
65341-70195,653417087265915,2,9,D21.jpg,D
65341-70195,653417087265915,2,9,C14.jpg,B
65341-70195,653417087265915,2,9,D10.jpg,D
65341-70195,653417087265915,2,9,C4.jpg,B
65341-70195,701956199806898,2,9,A24.jpg,C
65341-70195,701956199806898,2,9,D21.jpg,B
65341-70195,701956199806898,2,9,C14.jpg,C
65341-70195,701956199806898,2,9,D10.jpg,B
65341-70195,701956199806898,2,9,C4.jpg,C
65341-70195,653417087265915,2,10,D9.jpg,C
65341-70195,653417087265915,2,10,B9.jpg,D
65341-70195,653417087265915,2,10,A23.jpg,B
65341-70195,653417087265915,2,10,A5.jpg,B
65341-70195,653417087265915,2,10,B3.jpg,D
65341-70195,701956199806898,2,10,D9.jpg,D
65341-70195,701956199806898,2,10,B9.jpg,D
65341-70195,701956199806898,2,10,A23.jpg,C
65341-70195,701956199806898,2,10,A5.jpg,C
65341-70195,701956199806898,2,10,B3.jpg,B
65341-70195,653417087265915,2,11,D4.jpg,D
65341-70195,653417087265915,2,11,A15.jpg,A
65341-70195,653417087265915,2,11,A18.jpg,A
65341-70195,653417087265915,2,11,C8.jpg,A
65341-70195,653417087265915,2,11,D3.jpg,D
65341-70195,701956199806898,2,11,D4.jpg,D
65341-70195,701956199806898,2,11,A15.jpg,A
65341-70195,701956199806898,2,11,A18.jpg,C
65341-70195,701956199806898,2,11,C8.jpg,A
65341-70195,701956199806898,2,11,D3.jpg,D
65341-70195,653417087265915,2,12,D8.jpg,D
65341-70195,653417087265915,2,12,B22.jpg,D
65341-70195,653417087265915,2,12,B20.jpg,B
65341-70195,653417087265915,2,12,D7.jpg,D
65341-70195,653417087265915,2,12,D15.jpg,B
65341-70195,701956199806898,2,12,D8.jpg,D
65341-70195,701956199806898,2,12,B22.jpg,B
65341-70195,701956199806898,2,12,B20.jpg,C
65341-70195,701956199806898,2,12,D7.jpg,C
65341-70195,701956199806898,2,12,D15.jpg,B
65341-70195,653417087265915,2,13,D17.jpg,B
65341-70195,701956199806898,2,13,D17.jpg,A
65341-70195,653417087265915,2,13,A12.jpg,A
65341-70195,653417087265915,2,13,C19.jpg,C
65341-70195,653417087265915,2,13,B15.jpg,B
65341-70195,653417087265915,2,13,B14.jpg,B
65341-70195,701956199806898,2,13,A12.jpg,C
65341-70195,701956199806898,2,13,C19.jpg,C
65341-70195,701956199806898,2,13,B15.jpg,B
65341-70195,701956199806898,2,13,B14.jpg,D
65341-70195,653417087265915,2,14,A1.jpg,A
65341-70195,653417087265915,2,14,A18.jpg,A
65341-70195,653417087265915,2,14,B23.jpg,C
65341-70195,653417087265915,2,14,C16.jpg,A
65341-70195,653417087265915,2,14,C14.jpg,A
65341-70195,701956199806898,2,14,A1.jpg,A
65341-70195,701956199806898,2,14,A18.jpg,C
65341-70195,701956199806898,2,14,B23.jpg,C
65341-70195,701956199806898,2,14,C16.jpg,A
65341-70195,701956199806898,2,14,C14.jpg,A
65341-70195,653417087265915,2,15,A7.jpg,A
65341-70195,653417087265915,2,15,D13.jpg,D
65341-70195,653417087265915,2,15,D23.jpg,C
65341-70195,653417087265915,2,15,B18.jpg,D
65341-70195,653417087265915,2,15,B11.jpg,C
65341-70195,701956199806898,2,15,A7.jpg,C
65341-70195,701956199806898,2,15,D13.jpg,D
65341-70195,701956199806898,2,15,D23.jpg,D
65341-70195,701956199806898,2,15,B18.jpg,B
65341-70195,701956199806898,2,15,B11.jpg,A
65341-70195,653417087265915,2,16,B7.jpg,D
65341-70195,701956199806898,2,16,B7.jpg,D
65341-70195,653417087265915,2,16,B10.jpg,B
65341-70195,653417087265915,2,16,C11.jpg,A
65341-70195,653417087265915,2,16,B15.jpg,B
65341-70195,701956199806898,2,16,B10.jpg,D
65341-70195,653417087265915,2,16,D19.jpg,B
65341-70195,701956199806898,2,16,C11.jpg,C
65341-70195,701956199806898,2,16,B15.jpg,B
65341-70195,701956199806898,2,16,D19.jpg,B
65341-70195,653417087265915,2,17,B6.jpg,B
65341-70195,701956199806898,2,17,B6.jpg,D
65341-70195,653417087265915,2,17,A19.jpg,A
65341-70195,653417087265915,2,17,C19.jpg,C
65341-70195,701956199806898,2,17,A19.jpg,A
65341-70195,653417087265915,2,17,C14.jpg,C
65341-70195,701956199806898,2,17,C19.jpg,C
65341-70195,653417087265915,2,17,D12.jpg,D
65341-70195,701956199806898,2,17,C14.jpg,C
65341-70195,701956199806898,2,17,D12.jpg,B
65341-70195,653417087265915,2,18,C19.jpg,C
65341-70195,701956199806898,2,18,C19.jpg,A
65341-70195,653417087265915,2,18,A24.jpg,A
65341-70195,653417087265915,2,18,A22.jpg,C
65341-70195,701956199806898,2,18,A24.jpg,C
65341-70195,653417087265915,2,18,A10.jpg,A
65341-70195,701956199806898,2,18,A22.jpg,C
65341-70195,653417087265915,2,18,C15.jpg,A
65341-70195,701956199806898,2,18,A10.jpg,A
65341-70195,701956199806898,2,18,C15.jpg,A
65341-70195,653417087265915,2,19,D12.jpg,D
65341-70195,653417087265915,2,19,A19.jpg,A
65341-70195,653417087265915,2,19,C2.jpg,C
65341-70195,653417087265915,2,19,D17.jpg,D
65341-70195,653417087265915,2,19,B3.jpg,B
65341-70195,701956199806898,2,19,D12.jpg,D
65341-70195,701956199806898,2,19,A19.jpg,A
65341-70195,701956199806898,2,19,C2.jpg,C
65341-70195,701956199806898,2,19,D17.jpg,D
65341-70195,701956199806898,2,19,B3.jpg,B
65341-70195,653417087265915,2,20,C8.jpg,A
65341-70195,653417087265915,2,20,C15.jpg,C
